Customer ID,Age,Gender,Location,Category,Frequency of Purchases,Subscription Status,Payment Method,Purchase Amount (USD),Previous Purchases,Review Rating,Promo Code Used,Discount Applied,Season,Age Group,Segment,Value Score
3348,22,Female,Iowa,Footwear,Bi-Weekly,No,PayPal,70,28,4.4,No,No,Summer,18-25,Loyal — No Deals,58.555612244897965
3349,28,Female,New Hampshire,Clothing,Quarterly,No,Cash,74,15,2.8,No,No,Winter,26-35,Loyal — No Deals,32.24642857142857
3350,35,Female,Georgia,Accessories,Quarterly,No,PayPal,79,29,2.8,No,No,Fall,26-35,Loyal — No Deals,42.380357142857136
3351,45,Female,Mississippi,Accessories,Bi-Weekly,No,Cash,33,15,4.9,No,No,Fall,36-45,Loyal — No Deals,42.033928571428575
3352,43,Female,New Hampshire,Clothing,Bi-Weekly,No,Bank Transfer,49,18,4.2,No,No,Spring,36-45,Loyal — No Deals,44.670663265306125
3353,55,Female,Washington,Accessories,Bi-Weekly,No,Bank Transfer,96,7,2.9,No,No,Summer,46-55,Low Engagement,44.823469387755104
3354,31,Female,Ohio,Clothing,Quarterly,No,Credit Card,66,19,4.6,No,No,Fall,26-35,Loyal — No Deals,42.99540816326531
3355,42,Female,Maryland,Clothing,Weekly,No,PayPal,45,15,2.8,No,No,Fall,36-45,Loyal — No Deals,38.18392857142857
3356,40,Female,Delaware,Clothing,Bi-Weekly,No,Bank Transfer,28,3,2.6,No,No,Spring,36-45,Low Engagement,19.32448979591837
3357,39,Female,Tennessee,Clothing,Bi-Weekly,No,PayPal,48,13,3.5,No,No,Summer,36-45,Low Engagement,37.0969387755102
3358,41,Female,Arkansas,Clothing,Monthly,No,Credit Card,67,37,3.5,No,No,Winter,36-45,Loyal — No Deals,52.72831632653061
3359,56,Female,Tennessee,Clothing,Annually,No,Cash,59,26,3.4,No,No,Fall,55+,Loyal — No Deals,32.89362244897959
3360,43,Female,New Hampshire,Accessories,Monthly,No,Debit Card,74,29,3.9,No,No,Fall,36-45,Loyal — No Deals,52.41785714285714
3361,22,Female,Minnesota,Outerwear,Quarterly,No,Cash,81,47,3.3,No,No,Spring,18-25,Loyal — No Deals,57.02576530612245
3362,47,Female,Florida,Footwear,Bi-Weekly,No,Credit Card,26,47,4.1,No,No,Spring,46-55,Loyal — No Deals,54.63826530612245
3363,50,Female,Tennessee,Accessories,Bi-Weekly,No,Venmo,61,48,3.0,No,No,Summer,46-55,Loyal — No Deals,59.588010204081634
3364,58,Female,California,Clothing,Bi-Weekly,No,Bank Transfer,23,46,3.0,No,No,Winter,55+,Loyal — No Deals,46.48852040816326
3365,50,Female,Oregon,Accessories,Monthly,No,Credit Card,33,7,3.2,No,No,Fall,46-55,Low Engagement,21.935969387755108
3366,43,Female,Tennessee,Clothing,Quarterly,No,Credit Card,58,45,3.9,No,No,Fall,36-45,Loyal — No Deals,52.21377551020408
3367,38,Female,North Carolina,Accessories,Quarterly,No,Debit Card,65,47,3.6,No,No,Spring,36-45,Loyal — No Deals,53.82576530612245
3368,44,Female,Tennessee,Clothing,Bi-Weekly,No,Venmo,48,6,3.1,No,No,Summer,36-45,Low Engagement,30.41122448979592
3369,30,Female,Nebraska,Footwear,Quarterly,No,Bank Transfer,25,29,4.8,No,No,Spring,26-35,Loyal — No Deals,37.50535714285714
3370,47,Female,Maine,Clothing,Monthly,No,Cash,51,42,3.8,No,No,Winter,46-55,Loyal — No Deals,52.58954081632653
3371,30,Female,Illinois,Accessories,Bi-Weekly,No,Cash,31,46,2.8,No,No,Summer,26-35,Loyal — No Deals,47.78852040816326
3372,49,Female,Colorado,Clothing,Annually,No,PayPal,99,28,4.0,No,No,Winter,46-55,Loyal — No Deals,50.21811224489796
3373,56,Female,Pennsylvania,Clothing,Quarterly,No,Credit Card,25,14,4.6,No,No,Winter,55+,Low Engagement,27.121683673469384
3374,70,Female,Minnesota,Footwear,Quarterly,No,Debit Card,52,12,3.5,No,No,Spring,55+,Low Engagement,27.734693877551024
3375,22,Female,Nevada,Clothing,Annually,No,Debit Card,47,41,3.7,No,No,Spring,18-25,Loyal — No Deals,40.12729591836735
3376,51,Female,Connecticut,Footwear,Annually,No,Credit Card,98,8,4.9,No,No,Fall,46-55,Low Engagement,43.06071428571429
3377,22,Female,Ohio,Accessories,Quarterly,No,Cash,46,24,4.1,No,No,Winter,18-25,Loyal — No Deals,36.80663265306123
3378,37,Female,Kentucky,Clothing,Bi-Weekly,No,PayPal,32,18,4.6,No,No,Winter,36-45,Loyal — No Deals,41.75816326530612
3379,49,Female,Minnesota,Clothing,Quarterly,No,Cash,75,6,4.5,No,No,Fall,46-55,Low Engagement,37.24872448979592
3380,61,Female,Tennessee,Accessories,Weekly,No,Cash,51,40,5.0,No,No,Summer,55+,Loyal — No Deals,68.56505102040816
3381,41,Female,North Dakota,Clothing,Quarterly,No,PayPal,52,6,3.8,No,No,Summer,36-45,Low Engagement,25.86122448979592
3382,57,Female,Minnesota,Accessories,Quarterly,No,Credit Card,66,27,4.7,No,No,Winter,55+,Loyal — No Deals,48.493367346938776
3383,34,Female,Nebraska,Clothing,Weekly,No,Bank Transfer,35,2,2.8,No,No,Spring,26-35,Low Engagement,27.09974489795918
3384,27,Female,Delaware,Outerwear,Bi-Weekly,No,Venmo,43,39,2.6,No,No,Fall,26-35,Loyal — No Deals,46.05280612244898
3385,39,Female,Minnesota,Clothing,Quarterly,No,Venmo,24,9,3.8,No,No,Summer,36-45,Low Engagement,18.94795918367347
3386,62,Female,Rhode Island,Accessories,Quarterly,No,Credit Card,83,16,2.8,No,No,Winter,55+,Loyal — No Deals,35.67117346938775
3387,34,Female,Michigan,Clothing,Quarterly,No,Cash,62,36,2.6,No,No,Fall,26-35,Loyal — No Deals,40.15357142857143
3388,53,Female,New Jersey,Clothing,Bi-Weekly,No,Credit Card,78,2,3.4,No,No,Spring,46-55,Low Engagement,39.137244897959185
3389,35,Female,South Dakota,Clothing,Weekly,No,Credit Card,61,21,4.5,No,No,Spring,26-35,Loyal — No Deals,57.057397959183675
3390,38,Female,North Carolina,Clothing,Annually,No,Venmo,57,39,3.8,No,No,Fall,36-45,Loyal — No Deals,42.62780612244897
3391,32,Female,Oregon,Clothing,Annually,No,PayPal,70,38,3.0,No,No,Summer,26-35,Loyal — No Deals,41.27806122448979
3392,47,Female,Montana,Clothing,Quarterly,No,Debit Card,57,6,3.7,No,No,Fall,46-55,Low Engagement,26.82372448979592
3393,53,Female,New Jersey,Accessories,Bi-Weekly,No,Venmo,74,6,4.4,No,No,Winter,46-55,Low Engagement,46.336224489795924
3394,60,Female,Arizona,Clothing,Monthly,No,Debit Card,90,50,3.1,No,No,Fall,55+,Loyal — No Deals,65.47500000000001
3395,31,Female,Vermont,Footwear,Annually,No,PayPal,98,9,4.2,No,No,Spring,26-35,Low Engagement,39.472959183673474
3396,44,Female,Colorado,Clothing,Quarterly,No,Debit Card,43,15,3.1,No,No,Winter,36-45,Loyal — No Deals,24.35892857142857
3397,29,Female,Tennessee,Clothing,Quarterly,No,PayPal,37,5,5.0,No,No,Winter,26-35,Low Engagement,27.761479591836736
3398,19,Female,New Jersey,Clothing,Bi-Weekly,No,Bank Transfer,38,13,2.7,No,No,Summer,18-25,Low Engagement,29.171938775510206
3399,54,Female,Montana,Clothing,Bi-Weekly,No,Cash,60,44,3.8,No,No,Winter,46-55,Loyal — No Deals,61.62653061224489
3400,40,Female,Montana,Clothing,Annually,No,Debit Card,55,36,3.3,No,No,Winter,36-45,Loyal — No Deals,37.16607142857143
3401,39,Female,Nevada,Accessories,Bi-Weekly,No,Venmo,51,18,4.8,No,No,Fall,36-45,Loyal — No Deals,48.89566326530612
3402,44,Female,Nevada,Accessories,Weekly,No,Credit Card,71,39,3.4,No,No,Winter,36-45,Loyal — No Deals,64.60280612244898
3403,22,Female,Louisiana,Clothing,Quarterly,No,PayPal,61,11,4.4,No,No,Spring,18-25,Low Engagement,35.33494897959184
3404,30,Female,Illinois,Footwear,Bi-Weekly,No,Cash,65,1,3.9,No,No,Summer,26-35,Low Engagement,37.4625
3405,69,Female,South Carolina,Accessories,Annually,No,Credit Card,34,34,3.9,No,No,Fall,55+,Loyal — No Deals,32.97908163265306
3406,28,Female,Washington,Clothing,Bi-Weekly,No,Bank Transfer,87,47,4.2,No,No,Summer,26-35,Loyal — No Deals,74.30076530612246
3407,57,Female,Nebraska,Clothing,Quarterly,No,Venmo,79,24,4.0,No,No,Spring,55+,Loyal — No Deals,46.51913265306122
3408,46,Female,Alabama,Clothing,Quarterly,No,Cash,46,20,2.6,No,No,Spring,46-55,Loyal — No Deals,25.35765306122449
3409,48,Female,Montana,Clothing,Annually,No,Bank Transfer,72,11,4.4,No,No,Summer,46-55,Low Engagement,33.77244897959184
3410,24,Female,Minnesota,Clothing,Quarterly,No,Credit Card,93,3,3.2,No,No,Summer,18-25,Low Engagement,33.236989795918376
3411,50,Female,Ohio,Footwear,Bi-Weekly,No,Bank Transfer,76,38,4.3,No,No,Summer,46-55,Loyal — No Deals,65.95306122448979
3412,29,Female,New York,Footwear,Weekly,No,Cash,56,45,4.9,No,No,Winter,26-35,Loyal — No Deals,72.58877551020409
3413,61,Female,Indiana,Footwear,Quarterly,No,Venmo,83,31,3.8,No,No,Fall,55+,Loyal — No Deals,50.85484693877551
3414,34,Female,Delaware,Accessories,Bi-Weekly,No,PayPal,90,16,2.5,No,No,Winter,26-35,Loyal — No Deals,46.058673469387756
3415,27,Female,Connecticut,Footwear,Quarterly,No,Bank Transfer,94,3,4.9,No,No,Spring,26-35,Low Engagement,43.749489795918365
3416,38,Female,New York,Clothing,Annually,No,Bank Transfer,68,15,3.0,No,No,Fall,36-45,Loyal — No Deals,26.571428571428573
3417,25,Female,Alabama,Footwear,Quarterly,No,Bank Transfer,53,11,3.2,No,No,Spring,18-25,Low Engagement,25.63494897959184
3418,54,Female,Massachusetts,Outerwear,Bi-Weekly,No,Debit Card,35,22,2.9,No,No,Summer,46-55,Loyal — No Deals,34.94464285714285
3419,53,Female,South Carolina,Outerwear,Annually,No,Debit Card,30,35,2.8,No,No,Summer,46-55,Loyal — No Deals,25.741326530612238
3420,23,Female,West Virginia,Accessories,Bi-Weekly,No,Venmo,26,5,3.1,No,No,Winter,18-25,Low Engagement,22.92397959183674
3421,19,Female,Kentucky,Accessories,Bi-Weekly,No,PayPal,60,35,3.4,No,No,Winter,18-25,Loyal — No Deals,53.71632653061224
3422,57,Female,New Jersey,Footwear,Weekly,No,PayPal,30,27,2.9,No,No,Summer,55+,Loyal — No Deals,41.44336734693877
3423,19,Female,New York,Outerwear,Monthly,No,Venmo,91,9,3.2,No,No,Winter,18-25,Low Engagement,41.28545918367347
3424,33,Female,Massachusetts,Footwear,Bi-Weekly,No,PayPal,71,21,3.8,No,No,Spring,26-35,Loyal — No Deals,50.98239795918367
3425,33,Female,Florida,Accessories,Monthly,No,Credit Card,64,23,3.6,No,No,Summer,26-35,Loyal — No Deals,43.81938775510204
3426,38,Female,Michigan,Accessories,Bi-Weekly,No,Debit Card,54,3,4.3,No,No,Summer,36-45,Low Engagement,37.64948979591837
3427,47,Female,Oregon,Clothing,Annually,No,Credit Card,35,31,4.8,No,No,Fall,46-55,Loyal — No Deals,36.85484693877551
3428,39,Female,Michigan,Clothing,Annually,No,Cash,38,44,2.5,No,No,Winter,36-45,Loyal — No Deals,31.951530612244895
3429,32,Female,Washington,Accessories,Monthly,No,Venmo,69,20,2.5,No,No,Fall,26-35,Loyal — No Deals,36.94515306122449
3430,27,Female,Alaska,Clothing,Weekly,No,Debit Card,96,34,4.6,No,No,Winter,26-35,Loyal — No Deals,76.55408163265307
3431,67,Female,Montana,Clothing,Quarterly,No,Bank Transfer,73,17,4.2,No,No,Winter,55+,Loyal — No Deals,41.558418367346945
3432,46,Female,New Mexico,Accessories,Annually,No,Venmo,49,20,4.2,No,No,Summer,46-55,Loyal — No Deals,30.89515306122449
3433,36,Female,Connecticut,Footwear,Quarterly,No,PayPal,44,46,4.8,No,No,Summer,36-45,Loyal — No Deals,53.85102040816326
3434,62,Female,Alaska,Clothing,Annually,No,PayPal,93,28,4.5,No,No,Spring,55+,Loyal — No Deals,51.343112244897966
3435,31,Female,Ohio,Clothing,Bi-Weekly,No,Venmo,72,6,3.3,No,No,Summer,26-35,Low Engagement,39.111224489795916
3436,68,Female,Montana,Clothing,Bi-Weekly,No,Debit Card,91,50,2.7,No,No,Summer,55+,Loyal — No Deals,68.3875
3437,57,Female,Nebraska,Accessories,Monthly,No,Bank Transfer,83,41,2.8,No,No,Winter,55+,Loyal — No Deals,55.977295918367346
3438,22,Female,Oklahoma,Outerwear,Annually,No,PayPal,62,50,3.5,No,No,Winter,18-25,Loyal — No Deals,49.125
3439,26,Female,Kentucky,Clothing,Monthly,No,Credit Card,71,33,3.0,No,No,Fall,26-35,Loyal — No Deals,48.52933673469388
3440,43,Female,Idaho,Accessories,Quarterly,No,Venmo,93,25,4.5,No,No,Summer,36-45,Loyal — No Deals,54.506377551020414
3441,45,Female,Maryland,Accessories,Weekly,No,PayPal,63,2,4.3,No,No,Fall,36-45,Low Engagement,44.849744897959184
3442,64,Female,Tennessee,Clothing,Annually,No,Credit Card,96,15,4.1,No,No,Fall,55+,Loyal — No Deals,41.921428571428564
3443,28,Female,Michigan,Clothing,Weekly,No,PayPal,78,12,4.3,No,No,Spring,26-35,Low Engagement,55.65969387755102
3444,47,Female,Tennessee,Clothing,Bi-Weekly,No,Cash,24,28,5.0,No,No,Summer,46-55,Loyal — No Deals,47.78061224489796
3445,53,Female,Rhode Island,Clothing,Bi-Weekly,No,Bank Transfer,63,12,3.8,No,No,Summer,46-55,Low Engagement,42.97219387755102
3446,42,Female,Florida,Accessories,Annually,No,Debit Card,58,3,4.9,No,No,Fall,36-45,Low Engagement,27.49948979591837
3447,51,Female,Louisiana,Footwear,Weekly,No,Cash,55,20,5.0,No,No,Spring,46-55,Loyal — No Deals,57.57015306122449
3448,62,Female,Arkansas,Footwear,Bi-Weekly,No,Bank Transfer,58,3,4.3,No,No,Fall,55+,Low Engagement,38.89948979591837
3449,18,Female,Kentucky,Outerwear,Bi-Weekly,No,Bank Transfer,28,32,4.1,No,No,Winter,,Loyal — No Deals,46.07959183673469
3450,48,Female,Kansas,Clothing,Monthly,No,Cash,37,35,4.5,No,No,Spring,46-55,Loyal — No Deals,48.128826530612244
3451,20,Female,Vermont,Clothing,Monthly,No,PayPal,78,31,3.6,No,No,Spring,18-25,Loyal — No Deals,53.09234693877551
3452,32,Female,Nevada,Clothing,Annually,No,Credit Card,73,13,3.0,No,No,Fall,26-35,Low Engagement,26.90943877551021
3453,26,Female,Oklahoma,Outerwear,Bi-Weekly,No,Venmo,20,3,3.7,No,No,Spring,26-35,Low Engagement,23.42448979591837
3454,31,Female,Alabama,Clothing,Bi-Weekly,No,Venmo,60,48,4.3,No,No,Winter,26-35,Loyal — No Deals,67.07551020408162
3455,55,Female,Louisiana,Accessories,Bi-Weekly,No,PayPal,71,15,4.6,No,No,Fall,46-55,Loyal — No Deals,52.108928571428564
3456,49,Female,Ohio,Clothing,Annually,No,Venmo,89,13,4.7,No,No,Fall,46-55,Low Engagement,42.109438775510206
3457,42,Female,Texas,Clothing,Monthly,No,Venmo,53,21,4.6,No,No,Fall,36-45,Loyal — No Deals,45.15739795918367
3458,64,Female,Maryland,Accessories,Bi-Weekly,No,Cash,87,29,3.0,No,No,Summer,55+,Loyal — No Deals,56.080357142857146
3459,68,Female,West Virginia,Accessories,Quarterly,No,Venmo,37,24,3.4,No,No,Spring,55+,Loyal — No Deals,29.794132653061226
3460,68,Female,Ohio,Clothing,Annually,No,PayPal,37,21,3.8,No,No,Fall,55+,Loyal — No Deals,25.357397959183675
3461,41,Female,Indiana,Accessories,Bi-Weekly,No,Bank Transfer,78,5,3.1,No,No,Spring,36-45,Low Engagement,39.17397959183674
3462,51,Female,Wyoming,Footwear,Quarterly,No,Cash,23,47,4.4,No,No,Spring,46-55,Loyal — No Deals,45.50076530612245
3463,44,Female,Michigan,Clothing,Quarterly,No,Credit Card,73,34,4.5,No,No,Spring,36-45,Loyal — No Deals,53.766581632653065
3464,27,Female,Maine,Accessories,Bi-Weekly,No,PayPal,27,45,2.8,No,No,Fall,26-35,Loyal — No Deals,45.92627551020408
3465,36,Female,Utah,Outerwear,Annually,No,PayPal,59,12,2.7,No,No,Winter,36-45,Low Engagement,20.122193877551027
3466,19,Female,Iowa,Accessories,Weekly,No,Debit Card,53,31,3.4,No,No,Spring,18-25,Loyal — No Deals,54.07984693877551
3467,49,Female,Maryland,Clothing,Annually,No,Bank Transfer,42,43,4.6,No,No,Summer,46-55,Loyal — No Deals,45.18928571428572
3468,18,Female,Texas,Accessories,Annually,No,Credit Card,45,5,5.0,No,No,Fall,,Low Engagement,25.261479591836732
3469,36,Female,Ohio,Accessories,Quarterly,No,Debit Card,89,36,3.5,No,No,Winter,36-45,Loyal — No Deals,53.99107142857143
3470,36,Female,North Dakota,Clothing,Annually,No,Cash,85,12,3.3,No,No,Fall,36-45,Low Engagement,31.84719387755102
3471,19,Female,West Virginia,Outerwear,Bi-Weekly,No,Cash,69,31,4.5,No,No,Summer,18-25,Loyal — No Deals,60.67984693877551
3472,43,Female,North Carolina,Footwear,Bi-Weekly,No,Cash,66,31,3.1,No,No,Spring,36-45,Loyal — No Deals,51.34234693877551
3473,31,Female,Georgia,Clothing,Weekly,No,Debit Card,42,15,4.0,No,No,Summer,26-35,Loyal — No Deals,44.44642857142857
3474,63,Female,Kansas,Clothing,Weekly,No,Cash,40,11,2.5,No,No,Spring,55+,Low Engagement,32.37244897959184
3475,41,Female,Maine,Clothing,Monthly,No,Venmo,82,18,4.4,No,No,Winter,36-45,Loyal — No Deals,51.18316326530613
3476,48,Female,South Carolina,Footwear,Quarterly,No,Cash,88,9,4.4,No,No,Spring,46-55,Low Engagement,42.54795918367348
3477,68,Female,South Carolina,Footwear,Weekly,No,Cash,99,11,3.2,No,No,Summer,55+,Low Engagement,55.00994897959184
3478,53,Female,Kentucky,Accessories,Bi-Weekly,No,Debit Card,85,38,3.8,No,No,Spring,46-55,Loyal — No Deals,65.76556122448979
3479,36,Female,Arizona,Accessories,Quarterly,No,PayPal,57,42,4.6,No,No,Fall,36-45,Loyal — No Deals,54.26454081632653
3480,46,Female,New York,Clothing,Monthly,No,Cash,56,41,4.9,No,No,Summer,46-55,Loyal — No Deals,60.139795918367355
3481,21,Female,New Hampshire,Footwear,Monthly,No,PayPal,79,45,3.5,No,No,Winter,18-25,Loyal — No Deals,61.37627551020408
3482,52,Female,Ohio,Clothing,Bi-Weekly,No,Debit Card,67,41,3.4,No,No,Summer,46-55,Loyal — No Deals,59.57729591836735
3483,66,Female,Hawaii,Accessories,Weekly,No,Debit Card,61,35,3.9,No,No,Winter,55+,Loyal — No Deals,62.02882653061224
3484,19,Female,Texas,Clothing,Quarterly,No,Credit Card,37,21,3.9,No,No,Winter,18-25,Loyal — No Deals,30.957397959183673
3485,44,Female,Illinois,Clothing,Bi-Weekly,No,Credit Card,75,13,4.2,No,No,Fall,36-45,Low Engagement,49.734438775510206
3486,50,Female,Massachusetts,Clothing,Bi-Weekly,No,Debit Card,21,23,3.4,No,No,Winter,46-55,Loyal — No Deals,34.18188775510204
3487,51,Female,North Carolina,Clothing,Weekly,No,PayPal,89,6,4.9,No,No,Winter,46-55,Low Engagement,59.023724489795924
3488,25,Female,West Virginia,Footwear,Annually,No,Bank Transfer,24,39,2.9,No,No,Fall,18-25,Loyal — No Deals,26.915306122448975
3489,62,Female,Delaware,Clothing,Quarterly,No,Cash,27,7,4.9,No,No,Spring,55+,Low Engagement,25.260969387755104
3490,48,Female,Idaho,Clothing,Quarterly,No,PayPal,26,32,4.6,No,No,Summer,46-55,Loyal — No Deals,38.45459183673469
3491,62,Female,Oregon,Footwear,Quarterly,No,Credit Card,82,43,3.6,No,No,Spring,55+,Loyal — No Deals,56.68928571428572
3492,22,Female,Maine,Clothing,Monthly,No,Cash,28,15,4.3,No,No,Winter,18-25,Loyal — No Deals,31.871428571428567
3493,48,Female,South Dakota,Accessories,Annually,No,Bank Transfer,65,48,4.6,No,No,Fall,46-55,Loyal — No Deals,55.43801020408162
3494,48,Female,New Mexico,Clothing,Weekly,No,Credit Card,82,35,4.7,No,No,Winter,46-55,Loyal — No Deals,73.39132653061225
3495,62,Female,Washington,Accessories,Quarterly,No,PayPal,38,41,3.5,No,No,Winter,55+,Loyal — No Deals,41.11479591836735
3496,24,Female,Georgia,Clothing,Weekly,No,Cash,33,14,2.8,No,No,Spring,18-25,Low Engagement,33.82168367346938
3497,39,Female,Idaho,Footwear,Monthly,No,PayPal,38,22,4.0,No,No,Summer,36-45,Loyal — No Deals,37.482142857142854
3498,35,Female,Colorado,Accessories,Quarterly,No,Venmo,48,16,4.3,No,No,Spring,26-35,Loyal — No Deals,33.73367346938775
3499,47,Female,Kentucky,Footwear,Bi-Weekly,No,Bank Transfer,35,2,3.8,No,No,Summer,46-55,Low Engagement,28.099744897959184
3500,22,Female,New Jersey,Clothing,Quarterly,No,PayPal,29,13,3.0,No,No,Fall,18-25,Low Engagement,18.159438775510207
3501,38,Female,Oregon,Clothing,Bi-Weekly,No,Debit Card,48,38,4.6,No,No,Fall,36-45,Loyal — No Deals,59.0030612244898
3502,53,Female,Nebraska,Footwear,Weekly,No,Bank Transfer,87,43,4.8,No,No,Fall,46-55,Loyal — No Deals,80.45178571428572
3503,31,Female,Massachusetts,Accessories,Quarterly,No,Bank Transfer,62,26,4.7,No,No,Fall,26-35,Loyal — No Deals,46.631122448979596
3504,31,Female,Nebraska,Clothing,Weekly,No,Cash,96,39,3.9,No,No,Spring,26-35,Loyal — No Deals,75.41530612244898
3505,65,Female,Hawaii,Accessories,Monthly,No,Venmo,41,50,4.0,No,No,Fall,55+,Loyal — No Deals,55.5625
3506,48,Female,Indiana,Accessories,Quarterly,No,Bank Transfer,42,40,3.7,No,No,Winter,46-55,Loyal — No Deals,42.952551020408166
3507,18,Female,Illinois,Clothing,Bi-Weekly,No,Cash,57,12,3.7,No,No,Winter,,Low Engagement,40.49719387755103
3508,46,Female,Colorado,Accessories,Quarterly,No,Credit Card,65,33,4.2,No,No,Spring,46-55,Loyal — No Deals,48.854336734693874
3509,52,Female,Pennsylvania,Clothing,Weekly,No,Bank Transfer,54,49,4.7,No,No,Fall,46-55,Loyal — No Deals,73.21275510204082
3510,50,Female,Ohio,Clothing,Bi-Weekly,No,Venmo,22,43,4.3,No,No,Winter,46-55,Loyal — No Deals,52.139285714285705
3511,49,Female,Pennsylvania,Footwear,Monthly,No,Venmo,96,14,4.9,No,No,Fall,46-55,Low Engagement,56.10918367346939
3512,69,Female,Mississippi,Accessories,Quarterly,No,Credit Card,81,21,3.9,No,No,Summer,55+,Loyal — No Deals,44.70739795918367
3513,36,Female,Kentucky,Clothing,Quarterly,No,Debit Card,46,31,3.4,No,No,Fall,36-45,Loyal — No Deals,36.89234693877551
3514,30,Female,Alaska,Clothing,Bi-Weekly,No,Credit Card,74,29,4.2,No,No,Spring,26-35,Loyal — No Deals,59.21785714285714
3515,25,Female,Georgia,Footwear,Monthly,No,Cash,50,32,4.7,No,No,Winter,18-25,Loyal — No Deals,51.554591836734694
3516,19,Female,South Dakota,Clothing,Bi-Weekly,No,Debit Card,80,16,4.0,No,No,Winter,18-25,Loyal — No Deals,51.933673469387756
3517,34,Female,South Carolina,Footwear,Bi-Weekly,No,PayPal,56,38,4.0,No,No,Summer,26-35,Loyal — No Deals,57.9030612244898
3518,29,Female,Tennessee,Clothing,Quarterly,No,Debit Card,69,34,3.1,No,No,Winter,26-35,Loyal — No Deals,44.116581632653066
3519,50,Female,Colorado,Clothing,Quarterly,No,PayPal,97,30,4.2,No,No,Spring,46-55,Loyal — No Deals,57.01760204081633
3520,31,Female,Wisconsin,Clothing,Bi-Weekly,No,Bank Transfer,66,14,3.7,No,No,Winter,26-35,Low Engagement,44.53418367346939
3521,41,Female,Georgia,Accessories,Monthly,No,Bank Transfer,70,33,3.1,No,No,Spring,36-45,Loyal — No Deals,48.81683673469387
